.pred_class	identifier	drug	gene	slope	bottom	top	inflection	IC50	stdIC50	down	r2	rse	bic	aic	AUC	Normalized_Intensity_0	Normalized_Intensity_1	Normalized_Intensity_10	Normalized_Intensity_100	Normalized_Intensity_1000	Normalized_Intensity_10000	Unique_Peptides_0	Unique_Peptides_1	Unique_Peptides_10	Unique_Peptides_100	Unique_Peptides_1000	Unique_Peptides_10000	Description	Mean_Intensity	Gene names	DMSO_percentile	MAD	beginningOfCurve	endOfCurve	linearSlope	R2_Bins
non-regulated	MG-132:P16104;Q96QV6;Q8IUE6	MG-132	P16104;Q96QV6;Q8IUE6	-4.37901912843185	0.25000095066902	38.4382643145056	2512.77548549078	2512.77548549078	51624.6889561806	FALSE	0.999376159226932	0.61237819765429	13.509523404852	14.5507260587117	4.83609834100155	1	0	0	0	0.913794900661479	38.3482692787334	1	0	0	0	1	2	Histone H2AX	2418938.5	H2AX;H2AC1;H2AC21	0.0294705294705295	0.250000951258677	0.25000095066902	38.3482799866169	5.41379231701861	R_Bin_1
up	MG-132:P50238	MG-132	P50238	-8.01513806585918	1.70300049747566	13.5597646238523	3982.35814030869	3982.35814030869	88133.6207442426	FALSE	0.983276508464494	0.997505588053689	19.364415674488	20.4056183283477	2.65228410717566	1	1.67882055191346	2.76037222749358	1.93957210667264	1.13640426241989	13.5524157799496	2	1	1	1	1	1	Cysteine-rich protein 1	19798045.6666667	CRIP1	0.27997002997003	0.401675696616273	1.70300049747566	13.5523725763515	1.72325799744132	R_Bin_1
non-regulated	MG-132:O15525	MG-132	O15525	-4.45612495352259	-3.39927010441717e-05	1.28297016156416	7532.89099372672	7532.89099372672		FALSE	0.999999975819438	0.000100375466874674	-91.0847268002581	-90.0435241463984	0.0378615421920521	0	0	0	0	0	1	0	0	0	0	0	1	Transcription factor MafG	0	MAFG	0	3.39927009470956e-05	-3.39927010441717e-05	0.999999997517413	0.142857142857143	R_Bin_1
non-regulated	MG-132:P02533	MG-132	P02533	-4.45612495352259	-3.39927010441717e-05	1.28297016156416	7532.89099372672	7532.89099372672		FALSE	0.999999975819438	0.000100375466874674	-91.0847268002581	-90.0435241463984	0.0378615421920521	0	0	0	0	0	1	0	0	0	0	0	1	Keratin, type I cytoskeletal 14	0	KRT14	0	3.39927009470956e-05	-3.39927010441717e-05	0.999999997517413	0.142857142857143	R_Bin_1
non-regulated	MG-132:P28562	MG-132	P28562	-4.45612495352259	-3.39927010441717e-05	1.28297016156416	7532.89099372672	7532.89099372672		FALSE	0.999999975819438	0.000100375466874674	-91.0847268002581	-90.0435241463984	0.0378615421920521	0	0	0	0	0	1	0	0	0	0	0	1	Dual specificity protein phosphatase 1	0	DUSP1	0	3.39927009470956e-05	-3.39927010441717e-05	0.999999997517413	0.142857142857143	R_Bin_1
non-regulated	MG-132:P56377	MG-132	P56377	-4.45612495352259	-3.39927010441717e-05	1.28297016156416	7532.89099372672	7532.89099372672		FALSE	0.999999975819438	0.000100375466874674	-91.0847268002581	-90.0435241463984	0.0378615421920521	0	0	0	0	0	1	0	0	0	0	0	1	AP-1 complex subunit sigma-2	0	AP1S2	0	3.39927009470956e-05	-3.39927010441717e-05	0.999999997517413	0.142857142857143	R_Bin_1
non-regulated	MG-132:Q12809	MG-132	Q12809	-4.45612495352259	-3.39927010441717e-05	1.28297016156416	7532.89099372672	7532.89099372672		FALSE	0.999999975819438	0.000100375466874674	-91.0847268002581	-90.0435241463984	0.0378615421920521	0	0	0	0	0	1	0	0	0	0	0	1	Potassium voltage-gated channel subfamily H member 2	0	KCNH2	0	3.39927009470956e-05	-3.39927010441717e-05	0.999999997517413	0.142857142857143	R_Bin_1
non-regulated	MG-132:Q14159	MG-132	Q14159	-4.45612495352259	-3.39927010441717e-05	1.28297016156416	7532.89099372672	7532.89099372672		FALSE	0.999999975819438	0.000100375466874674	-91.0847268002581	-90.0435241463984	0.0378615421920521	0	0	0	0	0	1	0	0	0	0	0	1	DNA repair-scaffolding protein	0	SPIDR	0	3.39927009470956e-05	-3.39927010441717e-05	0.999999997517413	0.142857142857143	R_Bin_1
non-regulated	MG-132:Q14CS0	MG-132	Q14CS0	-4.45612495352259	-3.39927010441717e-05	1.28297016156416	7532.89099372672	7532.89099372672		FALSE	0.999999975819438	0.000100375466874674	-91.0847268002581	-90.0435241463984	0.0378615421920521	0	0	0	0	0	1	0	0	0	0	0	1	UBX domain-containing protein 2B	0	UBXN2B	0	3.39927009470956e-05	-3.39927010441717e-05	0.999999997517413	0.142857142857143	R_Bin_1
non-regulated	MG-132:Q15916	MG-132	Q15916	-4.45612495352259	-3.39927010441717e-05	1.28297016156416	7532.89099372672	7532.89099372672		FALSE	0.999999975819438	0.000100375466874674	-91.0847268002581	-90.0435241463984	0.0378615421920521	0	0	0	0	0	1	0	0	0	0	0	1	Zinc finger and BTB domain-containing protein 6	0	ZBTB6	0	3.39927009470956e-05	-3.39927010441717e-05	0.999999997517413	0.142857142857143	R_Bin_1
